cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
1448,255,36,2016-07-28 11:52:04 UTC,0.0126,180840.88291968204,226713.08,45872.197080317943,4413.54822782098,58,0,Aprovada
1887,367,36,2022-08-29 00:32:50 UTC,0.0213,155841.276950648,207527.6,51686.323049352017,5492.06610998018,44,5,Aprovada
169,992,37,2017-04-04 09:33:29 UTC,0.0248,143912.43165483227,179264.45,35352.018345167751,4011.386414176357,90,3,Aprovada
514,720,37,2022-07-08 02:07:37 UTC,0.0208,175097.39224345874,228404.09,53306.69775654126,4802.2401191339586,69,6,Aprovada
688,446,37,2018-10-11 11:22:09 UTC,0.0115,160417.465307684,212662.97,52245.504692316,41263.95853638016,4,5,Aprovada
995,691,37,2015-10-06 21:20:05 UTC,0.0171,38630.934200493393,75077.5,36446.565799506607,950.7225533465529,70,0,Aprovada
1093,53,37,2016-02-03 09:45:56 UTC,0.0144,22818.674194339539,33318.64,10499.965805660458,692.515295268262,45,5,Aprovada
1316,691,37,2021-06-29 02:13:08 UTC,0.0159,32267.975349795586,44016.38,11748.404650204411,660.68311020126168,95,4,Aprovada
1440,22,37,2015-08-25 06:44:30 UTC,0.018,119168.43708579388,150234.62,31066.182914206121,8199.4545202276149,17,5,Aprovada
166,797,38,2018-03-09 21:36:48 UTC,0.0131,29005.840955916021,51685.61,22679.76904408398,2441.144504016278,13,4,Aprovada
264,883,38,2018-11-06 13:26:33 UTC,0.011,39658.66385333849,51024.31,11365.646146661506,1439.5940162682577,33,0,Aprovada
454,767,38,2021-03-22 17:46:56 UTC,0.0218,60002.524099328388,117827.92,57825.39590067161,2379.3994688561797,37,5,Aprovada
703,508,38,2014-01-20 01:00:47 UTC,0.0236,120208.58994548461,189100.49,68891.900054515383,4480.1081683042357,43,1,Aprovada
994,117,38,2019-03-21 02:52:55 UTC,0.0137,15485.551707304319,24251.63,8766.0782926956817,735.73401936947812,25,5,Aprovada
1199,454,38,2015-07-03 00:57:37 UTC,0.0234,153068.18405543102,186991.14,33922.955944568996,156649.97956232753,1,5,Aprovada
1426,226,38,2014-05-22 23:34:37 UTC,0.0157,203774.31220470081,243811.26,40036.9477952992,4675.6323504657266,74,6,Aprovada
1752,455,38,2021-03-30 22:07:32 UTC,0.0139,109165.29686870376,204223.76,95058.463131296245,5578.0074078826228,23,0,Aprovada
208,551,39,2018-01-02 03:48:45 UTC,0.0117,42886.296113290584,82355.14,39468.843886709416,768.37043151121941,91,6,Aprovada
615,292,39,2016-01-13 07:15:42 UTC,0.0118,105203.19917211948,130136.29,24933.090827880511,2121.53212052066,75,3,Aprovada
1723,74,39,2019-10-05 15:46:01 UTC,0.0123,9475.4891065732936,11149.75,1674.2608934267057,221.74000620692658,61,0,Aprovada
1746,599,39,2012-10-05 07:22:25 UTC,0.0211,10378.524603390313,13825.63,3447.1053966096865,364.38361554589227,44,1,Aprovada
1834,268,39,2015-10-28 16:09:35 UTC,0.0113,108807.51459287628,130524.11,21716.595407123717,1821.7525359401675,100,3,Aprovada
159,873,40,2011-12-15 22:35:43 UTC,0.0245,61178.426038591882,74835.28,13656.853961408115,4443.3250873567094,17,2,Aprovada
1894,850,40,2015-02-11 17:48:22 UTC,0.0184,15592.703816896148,19794.48,4201.7761831038515,337.59053885608267,104,6,Aprovada
429,204,41,2014-01-31 01:43:40 UTC,0.0098,6991.1402838075574,9489.28,2498.1397161924428,103.09843415860364,112,5,Aprovada
786,957,41,2020-02-20 02:01:51 UTC,0.0211,94878.846020899218,163065.82,68186.973979100789,2362.7487679829328,90,1,Aprovada
826,760,41,2012-04-30 02:24:26 UTC,0.0149,162257.8760767463,226427.62,64169.7439232537,3054.56113557745,106,5,Aprovada
1461,606,41,2015-10-07 18:41:47 UTC,0.0107,49796.931671047219,78784.47,28987.538328952785,25298.795076100254,2,1,Aprovada
445,118,42,2020-05-18 22:01:16 UTC,0.0172,33240.821761225721,40267.83,7027.0082387742805,663.51492096005438,116,2,Aprovada
1239,27,42,2022-05-06 23:32:01 UTC,0.0171,21903.299228106014,42712.26,20808.960771893988,453.66508367511494,103,6,Aprovada
884,429,43,2016-07-01 05:23:40 UTC,0.0102,87781.932650086455,169487.11,81705.177349913531,1277.0984647160728,119,3,Aprovada
1174,389,43,2018-03-10 21:33:05 UTC,0.0096,45133.657261801134,53404,8270.3427381988677,1140.8240442648471,50,6,Aprovada
1179,659,43,2013-07-24 03:51:56 UTC,0.0219,4654.6795078877858,7574.38,2919.7004921122148,218.52816166470777,29,0,Aprovada
1255,636,43,2016-04-30 22:20:22 UTC,0.0219,118803.35963438528,202872.82,84069.460365614723,3354.1037848064739,69,4,Aprovada
1281,30,43,2014-07-12 15:44:07 UTC,0.0181,138998.51553090889,234244.23,95245.714469091108,8015.427662287515,21,6,Aprovada
1843,877,43,2015-01-31 12:45:59 UTC,0.0095,14591.993928813081,22214.07,7622.0760711869189,320.18391992022259,60,6,Aprovada
77,627,44,2014-06-04 02:03:48 UTC,0.0118,141470.624243543,214578.34,73107.715756457008,11802.319518864919,13,6,Aprovada
96,220,44,2019-07-16 10:45:50 UTC,0.0188,159669.24583292479,188629.98,28960.734167075214,6537.4851570379851,33,1,Aprovada
119,822,44,2010-01-01 10:18:49 UTC,0.0181,76158.6800175062,120331.33,44172.649982493807,1830.1551528820626,78,6,Aprovada
501,392,44,2016-01-06 01:44:45 UTC,0.0156,57012.829576142263,85488.95,28476.120423857734,1244.6216826102079,81,1,Aprovada
634,696,45,2010-10-18 06:27:39 UTC,0.018,57267.224253772511,94125.29,36858.065746227483,1248.0560682454809,98,5,Aprovada
1060,973,45,2013-03-03 12:07:42 UTC,0.0181,55162.32771454793,97950.92,42788.592285452069,1193.4011661520171,101,1,Aprovada
1347,116,45,2017-12-22 11:22:34 UTC,0.0246,168528.92871297541,225773.97,57245.041287024607,5672.9287719968279,54,1,Aprovada
1427,483,45,2010-09-15 21:29:54 UTC,0.023,79583.054165727954,99754.25,20171.195834272039,2236.8135800240666,75,3,Aprovada
343,58,46,2011-09-27 00:04:24 UTC,0.0216,97817.89421559473,175932.38,78114.485784405275,3183.2732119336856,51,3,Aprovada
1054,844,46,2014-07-27 17:14:46 UTC,0.0096,12756.528057488933,24664.06,11907.531942511068,267.70894192119295,64,2,Aprovada
1375,95,46,2022-07-22 20:39:18 UTC,0.0138,113466.122438858,158048.23,44582.107561142,3113.5324052372493,51,2,Aprovada
1699,398,46,2016-08-20 11:15:30 UTC,0.0243,113319.56046787649,180095.69,66776.129532123508,3508.3462909938376,64,5,Aprovada
250,794,47,2020-05-19 03:39:01 UTC,0.0155,148973.3956225428,178047.17,29073.774377457212,11207.231854173655,15,0,Aprovada
1010,430,47,2013-06-05 11:43:21 UTC,0.0124,14371.03142663228,26635.47,12264.438573367721,576.576476538555,30,3,Aprovada
1410,840,47,2014-06-04 20:30:34 UTC,0.0154,189484.98597691738,233508.24,44023.254023082627,4861.2880777920263,60,6,Aprovada
1549,658,47,2020-11-23 03:50:19 UTC,0.0247,58686.447146510989,110594.38,51907.932853489016,1631.0015431550805,90,6,Aprovada
1989,914,47,2010-12-10 09:41:23 UTC,0.0196,99503.6687287475,198915.94,99412.2712712525,3003.1062791521858,54,2,Aprovada
504,932,48,2013-11-03 22:05:37 UTC,0.0225,108235.58311096964,149449.25,41213.666889030355,19486.188706301142,6,0,Aprovada
590,443,48,2017-01-01 19:40:05 UTC,0.0142,77985.921389443974,147389.48,69403.558610556036,16267.869581667004,5,4,Aprovada
952,40,48,2015-05-28 01:04:06 UTC,0.0169,87516.601259916672,121981.1,34464.498740083327,2403.8164865582976,57,5,Aprovada
1104,938,48,2016-09-25 19:11:45 UTC,0.0089,99604.277077130057,189103.76,89499.482922869953,1776.5451096647073,78,3,Aprovada
1435,699,48,2014-03-21 03:08:24 UTC,0.0209,3659.2766656774893,4408.73,749.4533343225105,89.561103268853,93,1,Aprovada
1479,934,48,2022-04-07 00:51:09 UTC,0.01,34973.734840075769,62997.85,28024.115159924229,878.7782093915431,51,5,Aprovada
689,80,49,2011-05-13 16:15:02 UTC,0.0227,159783.15572904536,201322.86,41539.704270954615,14331.60556565429,13,6,Aprovada
791,542,49,2016-02-29 10:11:10 UTC,0.0197,125304.93926776346,188872.35,63567.410732236553,64509.869519628453,2,0,Aprovada
861,261,49,2019-08-18 08:14:47 UTC,0.0186,122367.54017038026,181496.9,59129.359829619738,3234.4658797247603,66,3,Aprovada
1321,208,49,2021-04-19 23:12:43 UTC,0.0144,33511.773377492915,48519.58,15007.806622507085,846.88741988634524,59,2,Aprovada
1690,96,49,2018-09-28 23:05:57 UTC,0.0229,120462.05084465555,240896.16,120434.10915534446,4115.7000784276042,49,4,Aprovada
144,962,50,2010-09-19 00:10:09 UTC,0.0226,2424.3524566189813,4049.81,1625.4575433810187,84.267791518307547,47,4,Aprovada
248,650,50,2013-04-26 12:34:24 UTC,0.0121,79824.3987368143,125158.15,45333.751263185688,1518.9338554932308,84,2,Aprovada
633,856,50,2022-03-09 18:28:51 UTC,0.0203,18163.391093798586,32862.38,14698.988906201414,439.26562300040473,91,5,Aprovada
90,413,51,2017-07-11 10:38:56 UTC,0.0172,72237.784056511184,110221.47,37983.68594348881,5203.0410572248657,16,4,Aprovada
358,813,51,2016-04-29 07:28:44 UTC,0.0247,48201.852526101095,68406.81,20204.957473898907,1970.06507453583,38,3,Aprovada
690,504,51,2011-09-04 23:17:00 UTC,0.0227,147949.07720755466,202456.02,54506.942792445327,5424.827598790489,43,2,Aprovada
1408,660,51,2021-08-18 15:58:09 UTC,0.0224,16288.501514236224,20309.99,4021.4884857637762,398.98513357243257,111,5,Aprovada
280,442,52,2010-07-02 13:05:30 UTC,0.0156,93425.409701401455,146359.1,52933.690298598543,2861.2659678114437,46,5,Aprovada
293,583,52,2013-07-17 05:07:23 UTC,0.0154,109223.75944869436,157513.32,48289.560551305651,7351.6719386272971,17,0,Aprovada
510,996,52,2021-01-16 05:11:02 UTC,0.0178,143086.29742818017,176897.3,33811.002571819823,5030.9287247544871,40,1,Aprovada
649,608,52,2022-11-22 03:12:33 UTC,0.0238,77533.553150504449,100233.67,22700.116849495549,2340.9753461101527,66,0,Aprovada
1615,52,52,2011-07-23 20:20:19 UTC,0.0101,114554.68417659478,147967.72,33413.035823405233,2225.7599520277972,73,5,Aprovada
1946,246,52,2013-05-23 06:17:38 UTC,0.012,96571.144024313922,165860.13,69288.985975686082,1690.2905650954092,97,5,Aprovada
203,548,53,2015-06-23 18:00:23 UTC,0.0239,32485.408988954136,43035.43,10550.021011045867,830.00641833373652,116,2,Aprovada
578,274,53,2022-11-03 21:04:14 UTC,0.0234,98224.974026133714,129024.88,30799.905973866295,2751.3688938293553,78,3,Aprovada
620,743,53,2011-05-22 07:28:55 UTC,0.0135,112992.92496983186,144872.96,31880.035030168136,7113.0176535957571,18,0,Aprovada
1142,421,53,2013-11-09 14:44:15 UTC,0.0221,101099.94478810302,153347.25,52247.305211896972,2758.0319425037383,76,5,Aprovada
1467,220,53,2012-03-03 08:40:01 UTC,0.0134,179635.07211828156,230689.86,51054.787881718425,4755.908776117788,53,6,Aprovada
1640,454,53,2022-11-19 04:22:11 UTC,0.0196,135476.44063621148,174381.78,38905.339363788516,4225.5721611843719,51,0,Aprovada
1802,912,53,2019-05-01 20:23:08 UTC,0.0087,58051.57496708387,104276.02,46224.445032916134,2504.4466772751171,26,4,Aprovada
321,281,54,2017-08-04 08:51:16 UTC,0.0189,171606.1877856839,247171.16,75564.9722143161,3807.2428429519341,102,5,Aprovada
701,927,54,2013-11-07 23:01:46 UTC,0.0095,94138.116762745514,119018.45,24880.333237254483,2337.5543395347709,51,0,Aprovada
748,65,54,2016-02-01 04:21:11 UTC,0.0236,50208.063990824274,82757.84,32549.776009175726,3309.6646404395415,19,5,Aprovada
810,24,54,2018-08-16 02:45:58 UTC,0.0225,49436.010181326848,71630.49,22194.479818673157,1806.0773891564484,43,1,Aprovada
1879,514,54,2018-05-23 13:52:53 UTC,0.0172,45841.67129658311,74490.5,28648.828703416886,1208.1733555811386,62,4,Aprovada
1970,792,54,2022-06-27 23:01:44 UTC,0.01,9634.7952924025267,18831.94,9197.144707597472,180.01804959593875,77,1,Aprovada
335,977,55,2011-07-30 02:30:37 UTC,0.0244,53713.977073250717,69285.33,15571.352926749283,1450.5773998791885,97,3,Aprovada
565,352,55,2012-11-22 13:31:39 UTC,0.0236,149014.97482895016,190769.05,41754.075171049837,4216.461298872634,77,3,Aprovada
893,842,55,2022-02-28 20:57:09 UTC,0.0088,129334.12046746661,233774.63,104440.5095325334,4532.8896503208171,33,0,Aprovada
913,887,55,2014-02-06 21:23:42 UTC,0.0212,79994.529242899473,119144.52,39149.990757100531,3720.9630812622922,29,3,Aprovada
1571,319,55,2018-11-07 08:20:06 UTC,0.0207,129851.91057089008,221686.62,91834.70942910992,66948.789980544272,2,5,Aprovada
153,23,56,2016-03-31 17:03:09 UTC,0.0174,189270.13257142639,247869.01,58598.877428573607,6191.8928085461584,44,6,Aprovada
324,638,56,2017-09-18 14:55:21 UTC,0.0082,56074.1651010787,73991.96,17917.7948989213,2685.086434156693,23,1,Aprovada
642,643,56,2014-06-10 13:50:48 UTC,0.024,89445.675800209079,145557.8,56112.124199790909,4664.3027837148957,26,6,Aprovada
668,544,56,2015-04-19 01:41:35 UTC,0.0141,52272.922952599787,88117.9,35844.977047400207,6955.47591685346,8,5,Aprovada
992,704,56,2016-05-11 08:16:01 UTC,0.0232,63615.740106148362,123319.05,59703.309893851641,2292.6991260992218,45,2,Aprovada
1561,169,56,2012-11-21 21:23:06 UTC,0.0099,170965.97388248285,243971.5,73005.526117517162,3030.3553693365061,83,6,Aprovada
1442,335,57,2013-05-30 10:46:12 UTC,0.023,15166.130489509133,27079.22,11913.089510490869,440.56862892855384,69,3,Aprovada
1495,995,57,2015-02-15 19:55:55 UTC,0.0105,147908.10076669272,234745.56,86837.459233307265,10709.004317364148,15,4,Aprovada
1594,922,57,2019-12-18 05:30:13 UTC,0.0195,12038.866465609892,15517.87,3479.0035343901095,292.51755253807028,84,0,Aprovada
263,29,58,2018-04-09 22:11:42 UTC,0.0237,78448.061851528575,133189.11,54741.048148471411,14180.384140462831,6,0,Aprovada
408,741,58,2018-02-03 14:26:15 UTC,0.0129,1491.0643045004708,2317.75,826.68569549952917,55.767919557215528,33,5,Aprovada
1965,403,58,2019-09-30 19:52:26 UTC,0.0247,117752.1538698349,201644.57,83892.4161301651,6772.1791696731316,23,5,Aprovada
981,33,59,2020-08-31 16:52:56 UTC,0.0096,181646.18367970787,221718.33,40072.1463202921,10025.487427594835,20,2,Aprovada
1492,833,59,2010-01-30 10:07:52 UTC,0.0198,192837.34171029928,248966.65,56129.308289700704,99291.662735652659,2,0,Aprovada
1551,338,59,2019-06-04 03:50:19 UTC,0.0209,5777.8460458032987,9370.72,3592.8739541967007,165.80216565566084,63,3,Aprovada
1636,415,59,2011-10-03 22:04:15 UTC,0.0165,25824.278528768376,43099.78,17275.501471231622,523.032906748466,103,3,Aprovada
2000,629,59,2013-10-25 10:03:04 UTC,0.0242,55622.225111872373,110099.09,54476.864888127624,1891.5874220918306,52,3,Aprovada
545,2,60,2022-04-10 13:08:00 UTC,0.0111,88190.29786745194,136195.78,48005.482132548066,2045.2455224266441,59,3,Aprovada
1363,470,60,2014-06-17 14:21:24 UTC,0.0212,163743.82652358804,225168.79,61424.963476411969,3846.1015400123365,111,5,Aprovada
348,62,61,2015-03-14 22:57:41 UTC,0.0093,160774.28150312422,215036.91,54262.628496875775,2447.0745009264506,102,2,Aprovada
461,478,61,2014-10-20 07:48:25 UTC,0.0205,123276.62571059717,170674.99,47398.364289402823,3332.221527327983,70,5,Aprovada
711,713,61,2015-07-03 01:29:26 UTC,0.0194,103711.28125423149,122856.12,19144.838745768506,35920.350012956842,3,0,Aprovada
930,191,61,2013-03-11 23:22:32 UTC,0.0181,103395.18549813124,123815.11,20419.924501868769,2193.1884806733724,107,4,Aprovada
1376,257,61,2022-02-26 21:19:04 UTC,0.0194,1247.5769790650147,2396.47,1148.8930209349851,29.071784883806579,93,5,Aprovada
236,918,62,2018-03-10 21:11:39 UTC,0.0237,3035.3192186352653,5696.24,2660.9207813647345,420.98463861895374,8,0,Aprovada
368,999,62,2017-07-21 19:21:28 UTC,0.0217,57840.794618506428,94803.78,36962.98538149357,1502.7245465521357,84,0,Aprovada
819,101,62,2011-03-02 14:15:16 UTC,0.0166,8295.5141761570376,14647.86,6352.3458238429639,221.59385526551375,59,0,Aprovada
1133,429,62,2021-11-25 11:40:40 UTC,0.0124,68285.270896532165,125287.26,57001.989103467822,1189.2840864036891,101,0,Aprovada
1909,247,62,2011-08-01 09:06:13 UTC,0.013,145665.58382650733,218884.27,73218.686173492679,2550.8445266750123,105,0,Aprovada
37,257,63,2020-02-23 04:44:29 UTC,0.0081,97400.341761004282,168604.77,71204.428238995708,2140.2868405444983,57,0,Aprovada
217,877,63,2018-07-19 23:35:00 UTC,0.0167,4764.9296712101823,8370.54,3605.6103287898181,143.16370177193,49,4,Aprovada
286,729,63,2012-02-05 11:08:38 UTC,0.0159,110304.50643343477,198967.85,88663.343566565236,2349.3983464301459,87,5,Aprovada
391,84,63,2018-05-15 22:10:21 UTC,0.0194,159475.69071272627,227385.11,67909.419287273733,4742.0262587399311,55,6,Aprovada
392,144,63,2013-09-30 00:34:03 UTC,0.0155,117007.19129500809,194510.23,77503.038704991923,3380.139941241981,50,5,Aprovada
556,822,63,2022-04-02 10:46:39 UTC,0.0132,72655.004558611516,109363.08,36708.075441388486,1520.169170086655,76,5,Aprovada
560,565,63,2019-12-14 15:29:11 UTC,0.0114,123478.65503518943,233674.68,110196.02496481057,2022.9362844989976,105,0,Aprovada
937,412,63,2020-03-05 05:44:02 UTC,0.0151,112989.17997283963,178225.37,65236.190027160374,2050.7786876787368,119,1,Aprovada
986,111,63,2020-04-30 17:31:33 UTC,0.0105,59451.947463692115,70673.34,11221.39253630788,4304.5050187525412,15,3,Aprovada
1458,667,63,2012-04-04 15:06:18 UTC,0.0105,154225.1903591014,195648.44,41423.2496408986,3250.9762050600293,66,3,Aprovada
1753,714,63,2014-08-20 01:52:14 UTC,0.021,63938.033215959018,79170.55,15232.516784040981,2341.3381366463168,41,1,Aprovada
67,572,64,2013-03-17 10:13:56 UTC,0.0081,59681.519906790578,112216.04,52534.520093209416,3992.0901870892117,16,5,Aprovada
852,820,64,2016-10-26 23:16:07 UTC,0.0093,129417.95954756158,205114.45,75696.490452438433,4246.7907154506875,36,2,Aprovada
1125,245,64,2014-07-22 06:28:52 UTC,0.0218,32834.255661111441,58728.52,25894.264338888555,875.055106251711,79,6,Aprovada
1274,604,64,2018-07-14 01:10:45 UTC,0.0156,49500.9955818595,62283.27,12782.274418140498,4932.1605653091356,11,2,Aprovada
249,718,65,2018-05-05 17:46:12 UTC,0.0166,122100.06609370935,178789.66,56689.593906290647,3613.1398249621006,50,6,Aprovada
310,207,65,2020-11-01 23:15:39 UTC,0.011,131315.05779723192,234992.19,103677.13220276809,3194.8811106115763,55,2,Aprovada
369,592,65,2022-09-05 13:43:27 UTC,0.0116,147404.48246027026,246291.64,98887.157539729757,4720.3044982132251,39,1,Aprovada
436,5,65,2012-08-13 15:40:27 UTC,0.0196,156438.83652235483,211631.9,55193.06347764517,6781.6397816710551,31,0,Aprovada
840,714,65,2022-07-28 18:33:21 UTC,0.0152,145376.82119913906,198747.21,53370.388800860936,3919.1780385064217,55,1,Aprovada
1122,304,65,2013-09-07 19:10:04 UTC,0.0118,117501.07191291224,146408.91,28907.838087087763,1948.3878322230421,106,6,Aprovada
1215,682,65,2011-02-28 05:54:04 UTC,0.0103,35544.448998443695,46434.71,10890.261001556306,2569.5542802388918,15,5,Aprovada
1580,684,65,2010-07-20 17:53:43 UTC,0.0132,50119.076281289235,95137.69,45018.613718710767,1652.4271656849439,39,3,Aprovada
1621,276,65,2021-08-05 15:21:15 UTC,0.0099,43763.277734392577,63723.7,19960.42226560742,1561.0586490408291,33,5,Aprovada
1703,754,65,2019-11-02 14:03:31 UTC,0.0154,41556.910847653555,66409.58,24852.669152346447,852.04808357562945,91,3,Aprovada
1769,160,65,2012-07-28 11:37:56 UTC,0.0087,8331.171440545957,11999.1,3667.9285594540424,1082.5790993641981,8,0,Aprovada
228,656,66,2018-08-16 12:06:43 UTC,0.0204,151818.28543740383,225788.14,73969.8545625962,8063.2167620377122,24,2,Aprovada
386,582,66,2017-08-11 09:00:05 UTC,0.0175,101845.68954664875,140307.85,38462.160453351258,2867.7656436916036,56,1,Aprovada
838,639,66,2011-07-24 14:13:27 UTC,0.0148,178597.23418484716,210754.41,32157.175815152852,3200.3208434325406,119,2,Aprovada
902,766,66,2017-12-29 05:32:05 UTC,0.0121,139842.77197417078,205172.17,65329.398025829221,3088.4469481172428,66,3,Aprovada
1304,651,66,2011-05-03 09:27:49 UTC,0.0082,164457.4744828752,217589.45,53131.975517124811,5424.37710816446,35,1,Aprovada
1513,788,66,2020-01-09 00:19:53 UTC,0.0242,137192.36516001483,227660.97,90468.604839985186,3621.2461087799511,104,0,Aprovada
1613,84,66,2019-04-20 12:35:17 UTC,0.0113,19932.134767789415,27473.95,7541.8152322105871,353.99927635693462,90,4,Aprovada
173,664,67,2020-11-13 20:28:15 UTC,0.0136,5709.7519760726645,10584.1,4874.3480239273358,123.85284911118693,73,3,Aprovada
185,640,67,2021-12-11 02:26:50 UTC,0.0164,76780.208142245043,142054.13,65273.921857754955,9245.8545739340589,9,6,Aprovada
1472,870,67,2017-06-04 10:48:43 UTC,0.0137,32196.425159488845,56689.92,24493.494840511154,837.19130879737872,55,6,Aprovada
246,247,68,2015-07-06 17:09:44 UTC,0.0196,24942.04002464001,32209.2,7267.1599753599921,1739.3611328517027,17,5,Aprovada
253,811,68,2022-02-21 06:15:50 UTC,0.0144,92743.1799859289,113289.3,20546.1200140711,6531.2712195641661,16,5,Aprovada
754,436,68,2019-05-20 11:57:34 UTC,0.0186,13811.396680049127,22282.19,8470.7933199508716,2454.0540131968746,6,2,Aprovada
822,453,68,2013-11-27 23:42:54 UTC,0.013,110471.79281205341,148003.73,37531.9371879466,4040.6997094250223,34,3,Aprovada
1430,497,68,2014-04-27 22:06:46 UTC,0.0142,62921.278637769814,108336.83,45415.551362230188,1901.8252580884357,45,2,Aprovada
24,924,69,2015-09-02 00:42:44 UTC,0.0181,41488.457808257561,76889.12,35400.662191742435,1099.8893013695827,64,6,Aprovada
